ts,market,mid,news_score,imbalance,posterior,fair,confidence
2026-06-01T13:54:30+00:00,PM_HEATWAVE_EU_2026,0.39125,1.1,-0.36066,0.4337,0.40569,0.34016
2026-06-01T13:54:30+00:00,PM_HURRICANE_FL_2026,0.28855,3.5,0.47236,0.43963,0.34416,0.36809
2026-06-01T13:54:40+00:00,KX_BIRDFLU_US_2026,0.4416,3.3,-0.56886,0.58017,0.49595,0.39222
2026-06-01T13:54:40+00:00,PM_HEATWAVE_EU_2026,0.39005,1.1,-0.66942,0.42769,0.40576,0.41736
2026-06-01T13:54:40+00:00,PM_HURRICANE_FL_2026,0.2882,3.5,-0.13878,0.42975,0.3285,0.28469
2026-06-01T13:54:50+00:00,KX_BIRDFLU_US_2026,0.44255,3.3,0.52941,0.59785,0.50193,0.38235
2026-06-01T13:54:50+00:00,PM_HEATWAVE_EU_2026,0.3971,1.1,0.50751,0.45324,0.41826,0.37688
2026-06-01T13:54:50+00:00,PM_HURRICANE_FL_2026,0.28855,3.5,0.38608,0.43829,0.34044,0.34652
2026-06-01T13:55:00+00:00,KX_BIRDFLU_US_2026,0.44275,3.3,-0.21846,0.58667,0.48659,0.30462
2026-06-01T13:55:00+00:00,PM_HEATWAVE_EU_2026,0.39695,1.1,0.42541,0.4518,0.4165,0.35635
2026-06-01T13:55:00+00:00,PM_HURRICANE_FL_2026,0.2959,3.5,-0.49508,0.43338,0.34728,0.37377
2026-06-01T13:55:10+00:00,KX_BIRDFLU_US_2026,0.43825,3.3,-0.22302,0.58217,0.48225,0.30576
2026-06-01T13:55:10+00:00,PM_HEATWAVE_EU_2026,0.3995,1.1,0.00775,0.44792,0.4117,0.25194
2026-06-01T13:55:10+00:00,PM_HURRICANE_FL_2026,0.299,3.5,-0.09818,0.44318,0.33859,0.27455
2026-06-01T13:55:20+00:00,KX_BIRDFLU_US_2026,0.43535,3.3,-0.0529,0.58191,0.47393,0.26322
2026-06-01T13:55:20+00:00,PM_HEATWAVE_EU_2026,0.39625,1.1,0.37226,0.45025,0.41478,0.34307
2026-06-01T13:55:20+00:00,PM_HURRICANE_FL_2026,0.29805,3.5,0.18301,0.44644,0.34194,0.29575
2026-06-01T13:55:30+00:00,KX_BIRDFLU_US_2026,0.43495,3.3,-0.14851,0.58005,0.47661,0.28713
2026-06-01T13:55:30+00:00,PM_HEATWAVE_EU_2026,0.39465,1.1,-0.05757,0.4419,0.40714,0.26439
2026-06-01T13:55:30+00:00,PM_HURRICANE_FL_2026,0.2957,3.5,-0.70874,0.42984,0.353,0.42718
2026-06-01T13:55:40+00:00,KX_BIRDFLU_US_2026,0.4315,3.3,-0.41066,0.57258,0.48125,0.35266
2026-06-01T13:55:40+00:00,PM_HEATWAVE_EU_2026,0.397,1.1,0.16456,0.44779,0.41179,0.29114
2026-06-01T13:55:40+00:00,PM_HURRICANE_FL_2026,0.29575,3.5,-0.69338,0.43013,0.35264,0.42334
2026-06-01T13:55:50+00:00,KX_BIRDFLU_US_2026,0.4342,3.3,-0.08108,0.58034,0.4737,0.27027
2026-06-01T13:55:50+00:00,PM_HEATWAVE_EU_2026,0.3917,1.1,0.73214,0.45114,0.41744,0.43304
2026-06-01T13:55:50+00:00,PM_HURRICANE_FL_2026,0.2943,3.5,0.67097,0.44959,0.35917,0.41774
2026-06-01T13:56:00+00:00,KX_BIRDFLU_US_2026,0.43185,3.3,-0.50711,0.57144,0.48445,0.37678
2026-06-01T13:56:00+00:00,PM_HEATWAVE_EU_2026,0.38915,1.1,-0.59885,0.42785,0.40462,0.39971
2026-06-01T13:56:00+00:00,PM_HURRICANE_FL_2026,0.29575,3.5,0.00437,0.44094,0.33221,0.25109
2026-06-01T13:56:10+00:00,KX_BIRDFLU_US_2026,0.42755,3.3,-0.46402,0.56781,0.47889,0.366
2026-06-01T13:56:10+00:00,PM_HEATWAVE_EU_2026,0.3852,1.1,0.67089,0.44343,0.40952,0.41772
2026-06-01T13:56:10+00:00,PM_HURRICANE_FL_2026,0.29195,3.5,-0.67723,0.4259,0.34812,0.41931
2026-06-01T13:56:20+00:00,KX_BIRDFLU_US_2026,0.42325,3.3,-0.40099,0.56446,0.47271,0.35025
2026-06-01T13:56:20+00:00,PM_HEATWAVE_EU_2026,0.3824,1.1,0.53333,0.43837,0.40386,0.38333
2026-06-01T13:56:20+00:00,PM_HURRICANE_FL_2026,0.2928,3.5,0.42017,0.4439,0.34645,0.35504
2026-06-01T13:56:30+00:00,KX_BIRDFLU_US_2026,0.4272,3.3,0.5,0.5823,0.48536,0.375
2026-06-01T13:56:30+00:00,PM_HEATWAVE_EU_2026,0.3826,1.1,0.50201,0.43809,0.40344,0.3755
2026-06-01T13:56:30+00:00,PM_HURRICANE_FL_2026,0.2942,3.5,0.41053,0.44542,0.34752,0.35263
2026-06-01T13:56:40+00:00,KX_BIRDFLU_US_2026,0.42695,5.0,0.53425,0.65461,0.53704,0.48356
2026-06-01T13:56:40+00:00,PM_HEATWAVE_EU_2026,0.3803,1.58333,-0.71875,0.43818,0.41096,0.52969
2026-06-01T13:56:40+00:00,PM_HURRICANE_FL_2026,0.291,2.33333,-0.00173,0.38446,0.32375,0.35043
2026-06-01T13:56:50+00:00,KX_BIRDFLU_US_2026,0.42095,5.0,0.64407,0.65061,0.53831,0.51102
2026-06-01T13:56:50+00:00,PM_HEATWAVE_EU_2026,0.3829,1.58333,0.64407,0.46215,0.4234,0.51102
2026-06-01T13:56:50+00:00,PM_HURRICANE_FL_2026,0.2895,2.33333,-0.17143,0.38022,0.32514,0.39286
2026-06-01T13:57:00+00:00,KX_BIRDFLU_US_2026,0.4208,5.0,-0.0315,0.64073,0.49951,0.35787
2026-06-01T13:57:00+00:00,PM_HEATWAVE_EU_2026,0.38095,1.58333,0.41317,0.45649,0.41519,0.45329
2026-06-01T13:57:00+00:00,PM_HURRICANE_FL_2026,0.29025,2.33333,0.23618,0.38715,0.32989,0.40905
2026-06-01T13:57:10+00:00,KX_BIRDFLU_US_2026,0.42585,5.0,0.04373,0.64656,0.50551,0.36093
2026-06-01T13:57:10+00:00,PM_HEATWAVE_EU_2026,0.3786,1.58333,0.23671,0.45126,0.40833,0.40918
2026-06-01T13:57:10+00:00,PM_HURRICANE_FL_2026,0.28965,2.33333,-0.29846,0.37851,0.32738,0.42462
2026-06-01T13:57:20+00:00,KX_BIRDFLU_US_2026,0.4202,5.0,-0.06818,0.63963,0.50074,0.36705
2026-06-01T13:57:20+00:00,PM_HEATWAVE_EU_2026,0.3783,1.58333,-0.09763,0.44573,0.40355,0.37441
2026-06-01T13:57:20+00:00,PM_HURRICANE_FL_2026,0.28755,2.33333,0.20339,0.38355,0.32603,0.40085
2026-06-01T13:57:30+00:00,KX_BIRDFLU_US_2026,0.4168,5.0,0.61017,0.64623,0.5321,0.50254
2026-06-01T13:57:30+00:00,PM_HEATWAVE_EU_2026,0.37755,1.58333,-0.44167,0.4396,0.40612,0.46042
2026-06-01T13:57:30+00:00,PM_HURRICANE_FL_2026,0.28845,2.33333,-0.01099,0.3814,0.32124,0.35275
2026-06-01T13:57:40+00:00,KX_BIRDFLU_US_2026,0.4163,5.0,0.08167,0.63811,0.49846,0.37042
2026-06-01T13:57:40+00:00,PM_HEATWAVE_EU_2026,0.37905,1.58333,-0.61481,0.43848,0.40899,0.5037
2026-06-01T13:57:40+00:00,PM_HURRICANE_FL_2026,0.29315,2.33333,0.13575,0.38898,0.32994,0.38394
2026-06-01T13:57:50+00:00,KX_BIRDFLU_US_2026,0.41415,5.0,-0.20095,0.63193,0.50131,0.40024
2026-06-01T13:57:50+00:00,PM_HEATWAVE_EU_2026,0.37715,1.58333,-0.03125,0.44556,0.40163,0.35781
2026-06-01T13:57:50+00:00,PM_HURRICANE_FL_2026,0.2934,2.33333,-0.43083,0.38082,0.33341,0.45771
2026-06-01T13:58:00+00:00,KX_BIRDFLU_US_2026,0.4136,5.0,0.23887,0.63783,0.50547,0.40972
2026-06-01T13:58:00+00:00,PM_HEATWAVE_EU_2026,0.3769,1.58333,0.51622,0.45383,0.41375,0.47906
2026-06-01T13:58:00+00:00,PM_HURRICANE_FL_2026,0.2954,2.33333,0.23218,0.39301,0.33523,0.40805
2026-06-01T13:58:10+00:00,KX_BIRDFLU_US_2026,0.41475,5.0,0.39259,0.64115,0.51621,0.44815
2026-06-01T13:58:10+00:00,PM_HEATWAVE_EU_2026,0.3733,1.58333,-0.06977,0.44091,0.39814,0.36744
2026-06-01T13:58:10+00:00,PM_HURRICANE_FL_2026,0.29765,2.33333,0.71429,0.40287,0.35327,0.52857
2026-06-01T13:58:20+00:00,KX_BIRDFLU_US_2026,0.4162,5.0,-0.53265,0.62903,0.51903,0.48316
2026-06-01T13:58:20+00:00,PM_HEATWAVE_EU_2026,0.3698,1.58333,-0.12215,0.4364,0.39515,0.38054
2026-06-01T13:58:20+00:00,PM_HURRICANE_FL_2026,0.29805,2.33333,0.42138,0.3989,0.34397,0.45535
2026-06-01T13:58:30+00:00,KX_BIRDFLU_US_2026,0.4126,5.0,0.42446,0.63957,0.51613,0.45612
2026-06-01T13:58:30+00:00,PM_HEATWAVE_EU_2026,0.3708,1.58333,0.17365,0.44205,0.39883,0.39341
2026-06-01T13:58:30+00:00,PM_HURRICANE_FL_2026,0.3019,2.33333,0.13228,0.39893,0.33907,0.38307
2026-06-01T13:58:40+00:00,KX_BIRDFLU_US_2026,0.41335,5.0,0.46218,0.64083,0.51925,0.46555
2026-06-01T13:58:40+00:00,PM_HEATWAVE_EU_2026,0.37015,1.58333,-0.33617,0.43346,0.39763,0.43404
2026-06-01T13:58:40+00:00,PM_HURRICANE_FL_2026,0.3013,2.33333,0.09294,0.39765,0.33726,0.37323
2026-06-01T13:58:50+00:00,KX_BIRDFLU_US_2026,0.41585,5.0,0.63636,0.64572,0.53287,0.50909
2026-06-01T13:58:50+00:00,PM_HEATWAVE_EU_2026,0.3668,1.58333,-0.33155,0.43,0.39416,0.43289
2026-06-01T13:58:50+00:00,PM_HURRICANE_FL_2026,0.2989,2.33333,0.13672,0.39558,0.33604,0.38418
2026-06-01T13:59:00+00:00,KX_BIRDFLU_US_2026,0.4156,5.0,0.04817,0.63696,0.49574,0.36204
2026-06-01T13:59:00+00:00,PM_HEATWAVE_EU_2026,0.36465,1.58333,-0.16019,0.43037,0.39029,0.39005
2026-06-01T13:59:00+00:00,PM_HURRICANE_FL_2026,0.3005,2.33333,0.67539,0.40556,0.35501,0.51885
2026-06-01T13:59:10+00:00,KX_BIRDFLU_US_2026,0.4119,5.0,0.37288,0.63816,0.51218,0.44322
2026-06-01T13:59:10+00:00,PM_HEATWAVE_EU_2026,0.36855,1.58333,-0.20183,0.43385,0.3947,0.40046
2026-06-01T13:59:10+00:00,PM_HURRICANE_FL_2026,0.3038,2.33333,-0.64878,0.38933,0.34761,0.5122
2026-06-01T13:59:20+00:00,KX_BIRDFLU_US_2026,0.41275,5.0,0.53791,0.64136,0.52351,0.48448
2026-06-01T13:59:20+00:00,PM_HEATWAVE_EU_2026,0.37095,1.58333,0.36201,0.44514,0.40363,0.4405
2026-06-01T13:59:20+00:00,PM_HURRICANE_FL_2026,0.3017,2.33333,-0.5102,0.38904,0.34341,0.47755
2026-06-01T13:59:30+00:00,KX_BIRDFLU_US_2026,0.4104,5.0,-0.4403,0.62479,0.50904,0.46007
2026-06-01T13:59:30+00:00,PM_HEATWAVE_EU_2026,0.3721,1.58333,-0.32187,0.43573,0.39949,0.43047
2026-06-01T13:59:30+00:00,PM_HURRICANE_FL_2026,0.3047,2.33333,-0.45098,0.39331,0.3457,0.46275
2026-06-01T13:59:40+00:00,KX_BIRDFLU_US_2026,0.41395,5.0,0.60252,0.64343,0.52884,0.50063
2026-06-01T13:59:40+00:00,PM_HEATWAVE_EU_2026,0.371,1.58333,-0.15522,0.43716,0.39672,0.3888
2026-06-01T13:59:40+00:00,PM_HURRICANE_FL_2026,0.3013,2.33333,-0.48092,0.38902,0.34255,0.47023
2026-06-01T13:59:50+00:00,KX_BIRDFLU_US_2026,0.41505,5.0,0.22066,0.63894,0.50576,0.40516
2026-06-01T13:59:50+00:00,PM_HEATWAVE_EU_2026,0.3706,1.58333,-0.2679,0.43499,0.39745,0.41698
2026-06-01T13:59:50+00:00,PM_HURRICANE_FL_2026,0.30455,2.33333,0.18272,0.4027,0.34339,0.39568
2026-06-01T14:00:00+00:00,KX_BIRDFLU_US_2026,0.4175,5.0,-0.41038,0.63207,0.51461,0.45259
2026-06-01T14:00:00+00:00,PM_HEATWAVE_EU_2026,0.36685,1.58333,0.46237,0.44235,0.402,0.46559
2026-06-01T14:00:00+00:00,PM_HURRICANE_FL_2026,0.3095,2.33333,0.16848,0.4081,0.34816,0.39212
2026-06-01T14:00:10+00:00,KX_BIRDFLU_US_2026,0.4182,2.7,0.38386,0.54488,0.46203,0.34597
2026-06-01T14:00:10+00:00,PM_HEATWAVE_EU_2026,0.3677,0.8,-0.12253,0.39992,0.37674,0.28063
2026-06-01T14:00:10+00:00,PM_HURRICANE_FL_2026,0.312,-0.7,-0.6242,0.27766,0.29806,0.40605
2026-06-01T14:00:20+00:00,KX_BIRDFLU_US_2026,0.42225,2.7,0.44127,0.5499,0.46824,0.36032
2026-06-01T14:00:20+00:00,PM_HEATWAVE_EU_2026,0.36695,0.8,0.3932,0.40696,0.38089,0.3483
2026-06-01T14:00:20+00:00,PM_HURRICANE_FL_2026,0.31775,-0.7,-0.59468,0.28341,0.30406,0.39867
2026-06-01T14:00:30+00:00,KX_BIRDFLU_US_2026,0.42175,2.7,-0.44586,0.53552,0.46287,0.36146
2026-06-01T14:00:30+00:00,PM_HEATWAVE_EU_2026,0.3688,0.8,-0.05085,0.40214,0.37756,0.26271
2026-06-01T14:00:30+00:00,PM_HURRICANE_FL_2026,0.31695,-0.7,0.03704,0.2908,0.31017,0.25926
2026-06-01T14:00:40+00:00,KX_BIRDFLU_US_2026,0.42125,2.7,0.57029,0.55089,0.47214,0.39257
2026-06-01T14:00:40+00:00,PM_HEATWAVE_EU_2026,0.37245,0.8,0.14345,0.40886,0.38286,0.28586
2026-06-01T14:00:40+00:00,PM_HURRICANE_FL_2026,0.3128,-0.7,0.0108,0.28651,0.30616,0.2527
2026-06-01T14:00:50+00:00,KX_BIRDFLU_US_2026,0.4211,2.7,-0.15282,0.53945,0.45521,0.2882
2026-06-01T14:00:50+00:00,PM_HEATWAVE_EU_2026,0.3739,0.8,0.27273,0.41233,0.38613,0.31818
2026-06-01T14:00:50+00:00,PM_HURRICANE_FL_2026,0.31485,-0.7,-0.22581,0.28541,0.30583,0.30645
2026-06-01T14:01:00+00:00,KX_BIRDFLU_US_2026,0.4196,2.7,-0.45504,0.53318,0.46092,0.36376
2026-06-01T14:01:00+00:00,PM_HEATWAVE_EU_2026,0.37385,0.8,-0.57343,0.39943,0.38391,0.39336
2026-06-01T14:01:00+00:00,PM_HURRICANE_FL_2026,0.31915,-0.7,-0.64158,0.28412,0.30478,0.41039
2026-06-01T14:01:10+00:00,KX_BIRDFLU_US_2026,0.42575,2.7,-0.35273,0.54105,0.46474,0.33818
2026-06-01T14:01:10+00:00,PM_HEATWAVE_EU_2026,0.37625,0.8,0.09091,0.41198,0.386,0.27273
2026-06-01T14:01:10+00:00,PM_HURRICANE_FL_2026,0.31505,-0.7,-0.10044,0.28722,0.30739,0.27511
2026-06-01T14:01:20+00:00,KX_BIRDFLU_US_2026,0.4226,2.7,-0.33333,0.53815,0.46112,0.33333
2026-06-01T14:01:20+00:00,PM_HEATWAVE_EU_2026,0.3732,0.8,0.25714,0.41137,0.3852,0.31429
2026-06-01T14:01:20+00:00,PM_HURRICANE_FL_2026,0.3167,-0.7,-0.04,0.28956,0.30964,0.26
2026-06-01T14:01:30+00:00,KX_BIRDFLU_US_2026,0.4176,2.7,0.75094,0.55,0.47556,0.43774
2026-06-01T14:01:30+00:00,PM_HEATWAVE_EU_2026,0.37725,0.8,-0.62712,0.40209,0.38736,0.40678
2026-06-01T14:01:30+00:00,PM_HURRICANE_FL_2026,0.31355,-0.7,0.33803,0.29147,0.30616,0.33451
2026-06-01T14:01:40+00:00,KX_BIRDFLU_US_2026,0.4188,2.7,-0.64773,0.52934,0.46433,0.41193
2026-06-01T14:01:40+00:00,PM_HEATWAVE_EU_2026,0.3723,0.8,0.44086,0.41324,0.38705,0.36022
2026-06-01T14:01:40+00:00,PM_HURRICANE_FL_2026,0.31665,-0.7,0.03654,0.29051,0.30988,0.25914
2026-06-01T14:01:50+00:00,KX_BIRDFLU_US_2026,0.4189,2.7,0.82263,0.55244,0.47975,0.45566
2026-06-01T14:01:50+00:00,PM_HEATWAVE_EU_2026,0.37155,0.8,-0.23005,0.40226,0.38099,0.30751
2026-06-01T14:01:50+00:00,PM_HURRICANE_FL_2026,0.3196,-0.7,0.03171,0.29326,0.31281,0.25793
2026-06-01T14:02:00+00:00,KX_BIRDFLU_US_2026,0.42325,2.7,0.27941,0.54839,0.46328,0.31985
2026-06-01T14:02:00+00:00,PM_HEATWAVE_EU_2026,0.36935,0.8,0.38326,0.4093,0.38317,0.34581
2026-06-01T14:02:00+00:00,PM_HURRICANE_FL_2026,0.3184,-0.7,0.14103,0.29354,0.31131,0.28526
2026-06-01T14:02:10+00:00,KX_BIRDFLU_US_2026,0.42885,2.7,-0.3183,0.54473,0.46704,0.32957
2026-06-01T14:02:10+00:00,PM_HEATWAVE_EU_2026,0.36945,0.8,0.11233,0.40528,0.37941,0.27808
2026-06-01T14:02:10+00:00,PM_HURRICANE_FL_2026,0.3207,-0.7,0.60396,0.30185,0.31314,0.40099
2026-06-01T14:02:20+00:00,KX_BIRDFLU_US_2026,0.43295,2.7,-0.02186,0.55349,0.46374,0.25546
2026-06-01T14:02:20+00:00,PM_HEATWAVE_EU_2026,0.3717,0.8,-0.79928,0.39382,0.38165,0.44982
2026-06-01T14:02:20+00:00,PM_HURRICANE_FL_2026,0.32465,-0.7,-0.08901,0.29649,0.31698,0.27225
2026-06-01T14:02:30+00:00,KX_BIRDFLU_US_2026,0.43455,2.7,-0.44886,0.54845,0.47581,0.36222
2026-06-01T14:02:30+00:00,PM_HEATWAVE_EU_2026,0.3713,0.8,-0.3921,0.39955,0.38113,0.34802
2026-06-01T14:02:30+00:00,PM_HURRICANE_FL_2026,0.325,-0.7,0.26316,0.30147,0.31757,0.31579
2026-06-01T14:02:40+00:00,KX_BIRDFLU_US_2026,0.4303,2.7,0.06312,0.55215,0.46268,0.26578
2026-06-01T14:02:40+00:00,PM_HEATWAVE_EU_2026,0.37,0.8,-0.10246,0.40259,0.37898,0.27561
2026-06-01T14:02:40+00:00,PM_HURRICANE_FL_2026,0.32045,-0.7,-0.45865,0.2877,0.30851,0.36466
2026-06-01T14:02:50+00:00,KX_BIRDFLU_US_2026,0.4304,2.7,-0.15,0.54893,0.46448,0.2875
2026-06-01T14:02:50+00:00,PM_HEATWAVE_EU_2026,0.3689,0.8,-0.21343,0.39978,0.37827,0.30336
2026-06-01T14:02:50+00:00,PM_HURRICANE_FL_2026,0.32425,-0.7,-0.06885,0.29637,0.3168,0.26721
2026-06-01T14:03:00+00:00,KX_BIRDFLU_US_2026,0.42495,2.7,-0.19559,0.54269,0.46014,0.2989
2026-06-01T14:03:00+00:00,PM_HEATWAVE_EU_2026,0.3615,0.8,0.28169,0.3996,0.37371,0.32042
2026-06-01T14:03:00+00:00,PM_HURRICANE_FL_2026,0.32595,-0.7,-0.06101,0.29809,0.31856,0.26525
2026-06-01T14:03:10+00:00,KX_BIRDFLU_US_2026,0.4208,2.7,-0.73438,0.53002,0.46816,0.43359
2026-06-01T14:03:10+00:00,PM_HEATWAVE_EU_2026,0.36175,0.8,-0.7767,0.38398,0.37162,0.44417
2026-06-01T14:03:10+00:00,PM_HURRICANE_FL_2026,0.32005,-0.7,-0.44444,0.2875,0.3083,0.36111
2026-06-01T14:03:20+00:00,KX_BIRDFLU_US_2026,0.41635,2.7,0.27098,0.54123,0.45603,0.31775
2026-06-01T14:03:20+00:00,PM_HEATWAVE_EU_2026,0.35885,0.8,0.77075,0.40425,0.37895,0.44269
2026-06-01T14:03:20+00:00,PM_HURRICANE_FL_2026,0.3206,-0.7,0.32251,0.29803,0.31314,0.33063
2026-06-01T14:03:30+00:00,KX_BIRDFLU_US_2026,0.4154,2.7,0.29412,0.54062,0.45591,0.32353
2026-06-01T14:03:30+00:00,PM_HEATWAVE_EU_2026,0.3557,0.8,-0.08759,0.38803,0.36449,0.2719
2026-06-01T14:03:30+00:00,PM_HURRICANE_FL_2026,0.317,-0.7,0.10881,0.29178,0.31001,0.2772
2026-06-01T14:03:40+00:00,KX_BIRDFLU_US_2026,0.41285,2.7,-0.2493,0.52949,0.44928,0.31232
2026-06-01T14:03:40+00:00,PM_HEATWAVE_EU_2026,0.36185,0.8,-0.28571,0.39142,0.37135,0.32143
2026-06-01T14:03:40+00:00,PM_HURRICANE_FL_2026,0.31885,-0.7,-0.01523,0.29193,0.31202,0.25381
2026-06-01T14:03:50+00:00,KX_BIRDFLU_US_2026,0.4109,2.7,0.40636,0.53777,0.45551,0.35159
2026-06-01T14:03:50+00:00,PM_HEATWAVE_EU_2026,0.3616,0.8,-0.21909,0.39216,0.37091,0.30477
2026-06-01T14:03:50+00:00,PM_HURRICANE_FL_2026,0.3221,-0.7,-0.57838,0.2877,0.30853,0.39459
2026-06-01T14:04:00+00:00,KX_BIRDFLU_US_2026,0.41075,2.7,-0.12157,0.52934,0.444,0.28039
2026-06-01T14:04:00+00:00,PM_HEATWAVE_EU_2026,0.36045,0.8,0.17483,0.3969,0.37116,0.29371
2026-06-01T14:04:00+00:00,PM_HURRICANE_FL_2026,0.31935,-0.7,0.07373,0.29357,0.31243,0.26843
2026-06-01T14:04:10+00:00,KX_BIRDFLU_US_2026,0.406,2.7,0.13725,0.5285,0.44083,0.28431
2026-06-01T14:04:10+00:00,PM_HEATWAVE_EU_2026,0.3567,0.8,0.25,0.39413,0.3684,0.3125
2026-06-01T14:04:10+00:00,PM_HURRICANE_FL_2026,0.3218,-0.7,-0.38416,0.28993,0.31077,0.34604
2026-06-01T14:04:20+00:00,KX_BIRDFLU_US_2026,0.4084,2.7,-0.25926,0.52475,0.44503,0.31481
2026-06-01T14:04:20+00:00,PM_HEATWAVE_EU_2026,0.35415,0.8,0.13973,0.38983,0.36432,0.28493
2026-06-01T14:04:20+00:00,PM_HURRICANE_FL_2026,0.31925,-0.7,-0.21627,0.2897,0.31026,0.30407
2026-06-01T14:04:30+00:00,KX_BIRDFLU_US_2026,0.4117,2.7,0.33172,0.53742,0.45356,0.33293
2026-06-01T14:04:30+00:00,PM_HEATWAVE_EU_2026,0.3514,0.8,-0.09833,0.38341,0.36019,0.27458
2026-06-01T14:04:30+00:00,PM_HURRICANE_FL_2026,0.3226,-0.7,-0.00521,0.29563,0.31582,0.2513
2026-06-01T14:04:40+00:00,KX_BIRDFLU_US_2026,0.40925,2.7,-0.38259,0.52369,0.44881,0.34565
2026-06-01T14:04:40+00:00,PM_HEATWAVE_EU_2026,0.34885,0.8,-0.33813,0.37721,0.35834,0.33453
2026-06-01T14:04:40+00:00,PM_HURRICANE_FL_2026,0.3219,-0.7,0.45946,0.30109,0.31431,0.36486
2026-06-01T14:04:50+00:00,KX_BIRDFLU_US_2026,0.4078,2.7,-0.21239,0.52487,0.44328,0.3031
2026-06-01T14:04:50+00:00,PM_HEATWAVE_EU_2026,0.3438,0.8,0.36364,0.38237,0.35695,0.34091
2026-06-01T14:04:50+00:00,PM_HURRICANE_FL_2026,0.31775,-0.7,0.48243,0.29739,0.31021,0.37061
2026-06-01T14:05:00+00:00,KX_BIRDFLU_US_2026,0.4072,2.7,-0.37337,0.52172,0.44652,0.34334
2026-06-01T14:05:00+00:00,PM_HEATWAVE_EU_2026,0.3418,0.8,0.32226,0.37966,0.35432,0.33056
2026-06-01T14:05:00+00:00,PM_HURRICANE_FL_2026,0.31335,-0.7,-0.18078,0.28457,0.30485,0.29519
2026-06-01T14:05:10+00:00,KX_BIRDFLU_US_2026,0.40365,2.7,-0.10732,0.52223,0.43648,0.27683
2026-06-01T14:05:10+00:00,PM_HEATWAVE_EU_2026,0.3425,0.8,0.35661,0.38091,0.35553,0.33915
2026-06-01T14:05:10+00:00,PM_HURRICANE_FL_2026,0.31385,-0.7,0.23913,0.29047,0.30661,0.30978
2026-06-01T14:05:20+00:00,KX_BIRDFLU_US_2026,0.4022,2.7,0.68166,0.53311,0.45724,0.42042
2026-06-01T14:05:20+00:00,PM_HEATWAVE_EU_2026,0.3458,0.8,-0.7757,0.36762,0.35549,0.44393
2026-06-01T14:05:20+00:00,PM_HURRICANE_FL_2026,0.31355,-0.7,-0.2,0.28452,0.30484,0.3
2026-06-01T14:05:30+00:00,KX_BIRDFLU_US_2026,0.40955,2.7,-0.09569,0.52851,0.44213,0.27392
2026-06-01T14:05:30+00:00,PM_HEATWAVE_EU_2026,0.3496,0.8,-0.66492,0.37316,0.35941,0.41623
2026-06-01T14:05:30+00:00,PM_HURRICANE_FL_2026,0.3123,-0.7,0.21311,0.28865,0.30513,0.30328
2026-06-01T14:05:40+00:00,KX_BIRDFLU_US_2026,0.41415,2.7,0.00775,0.53486,0.44456,0.25194
2026-06-01T14:05:40+00:00,PM_HEATWAVE_EU_2026,0.34985,0.8,-0.411,0.37717,0.35949,0.35275
2026-06-01T14:05:40+00:00,PM_HURRICANE_FL_2026,0.31075,-0.7,0.40811,0.28969,0.30334,0.35203
2026-06-01T14:05:50+00:00,KX_BIRDFLU_US_2026,0.4104,2.7,-0.1074,0.5292,0.44329,0.27685
2026-06-01T14:05:50+00:00,PM_HEATWAVE_EU_2026,0.35045,0.8,0.08137,0.38511,0.35982,0.27034
2026-06-01T14:05:50+00:00,PM_HURRICANE_FL_2026,0.31065,-0.7,-0.33714,0.28003,0.30041,0.33429
2026-06-01T14:06:00+00:00,KX_BIRDFLU_US_2026,0.40875,2.7,-0.20918,0.5259,0.44416,0.3023
2026-06-01T14:06:00+00:00,PM_HEATWAVE_EU_2026,0.34845,0.8,-0.37968,0.37618,0.35802,0.34492
2026-06-01T14:06:00+00:00,PM_HURRICANE_FL_2026,0.30895,-0.7,0.04142,0.28324,0.30226,0.26036
2026-06-01T14:06:10+00:00,KX_BIRDFLU_US_2026,0.40935,2.7,-0.26697,0.52561,0.44617,0.31674
2026-06-01T14:06:10+00:00,PM_HEATWAVE_EU_2026,0.34295,0.8,-0.50649,0.36863,0.35262,0.37662
2026-06-01T14:06:10+00:00,PM_HURRICANE_FL_2026,0.30795,-0.7,-0.23906,0.27873,0.2989,0.30976
2026-06-01T14:06:20+00:00,KX_BIRDFLU_US_2026,0.4074,2.7,0.0179,0.52807,0.43811,0.25448
2026-06-01T14:06:20+00:00,PM_HEATWAVE_EU_2026,0.3407,0.8,-0.45946,0.367,0.35029,0.36486
2026-06-01T14:06:20+00:00,PM_HURRICANE_FL_2026,0.3075,-0.7,0.24255,0.28444,0.30034,0.31064
2026-06-01T14:06:30+00:00,KX_BIRDFLU_US_2026,0.40515,2.7,0.15366,0.52788,0.44055,0.28842
2026-06-01T14:06:30+00:00,PM_HEATWAVE_EU_2026,0.3367,0.8,0.43878,0.37604,0.35085,0.35969
2026-06-01T14:06:30+00:00,PM_HURRICANE_FL_2026,0.30815,-0.7,-0.5277,0.27527,0.29559,0.38192
2026-06-01T14:06:40+00:00,KX_BIRDFLU_US_2026,0.4122,2.7,-0.21475,0.52936,0.44778,0.30369
2026-06-01T14:06:40+00:00,PM_HEATWAVE_EU_2026,0.33615,0.8,-0.29461,0.36469,0.34539,0.32365
2026-06-01T14:06:40+00:00,PM_HURRICANE_FL_2026,0.3088,-0.7,0.29904,0.28641,0.30153,0.32476
